Procedural__SID,Procedural__household,Demographic__DOB,Demographic__Sex,year,Big5__C_thorough,Big5__E_communic,Big5__A_coarse,Big5__O_original,Big5__N_worry,Big5__A_forgive,Big5__C_lazy,Big5__E_sociable,Big5__O_artistic,Big5__N_nervous,Big5__C_efficient,Big5__E_reserved,Big5__A_friendly,Big5__O_imagin,Big5__N_dealStress,LifeEvent__ChldBrth,LifeEvent__ChldMvOut,LifeEvent__Divorce,LifeEvent__DadDied,LifeEvent__NewPart,LifeEvent__Married,LifeEvent__MomDied,LifeEvent__MoveIn,LifeEvent__PartDied,LifeEvent__SepPart
5116601,511668,1937,2,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,-2,-2,-2,NA,-2,-2,-2,-2,-2
5116601,511668,1937,2,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,-2,-2,-2,NA,-2,-2,-2,-2,-2
5116601,511668,1937,2,2009,7,7,4,2,7,7,1,4,7,7,7,3,7,7,2,-2,-2,-2,-2,NA,-2,-2,-2,-2,-2
5116601,511668,1937,2,2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,-2,-2,-2,NA,-2,-2,-2,-2,-2
5116601,511668,1937,2,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5116601,511668,1937,2,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5116601,511668,1937,2,2013,7,7,5,5,5,7,1,7,7,6,7,5,7,7,5,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5116601,511668,1937,2,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5116601,511668,1937,2,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5117301,511730,1936,1,2005,7,7,3,6,5,7,6,6,4,2,6,3,6,7,6,-2,-2,-2,-2,NA,-2,-2,-2,-2,-2
5117301,511730,1936,1,2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,-2,-2,-2,NA,-2,-2,-2,-2,-2
5117301,511730,1936,1,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,-2,-2,-2,NA,-2,-2,-2,-2,-2
5117301,511730,1936,1,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,-2,-2,-2,NA,-2,-2,-2,-2,-2
5117301,511730,1936,1,2009,7,6,4,5,7,7,2,7,1,4,6,5,7,7,6,-2,-2,-2,-2,NA,-2,-2,-2,-2,-2
5117302,511730,1937,2,2005,7,5,7,4,7,6,6,5,4,7,5,6,6,3,2,-2,-2,-2,-2,NA,-2,-2,-2,-2,-2
5117302,511730,1937,2,2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,-2,-2,-2,NA,-2,-2,-2,-2,-2
5117302,511730,1937,2,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,-2,-2,-2,NA,-2,-2,-2,-2,-2
5117302,511730,1937,2,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,-2,-2,-2,NA,-2,-2,-2,-2,-2
5117302,511730,1937,2,2009,7,5,6,4,6,6,4,5,1,6,6,5,6,4,5,-2,-2,-2,-2,NA,-2,-2,-2,-2,-2
5117401,511749,1956,2,2005,7,7,2,6,5,6,1,6,6,6,6,2,6,4,3,-2,-2,-2,-2,NA,-2,-2,-2,-2,-2
5117401,511749,1956,2,2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,-2,-2,-2,NA,-2,-2,-2,-2,-2
5117401,511749,1956,2,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,1,-2,-2,NA,-2,-2,-2,-2,-2
5117401,511749,1956,2,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,-2,-2,-2,NA,-2,-2,-2,-2,-2
5117401,511749,1956,2,2009,6,7,5,5,7,7,2,7,6,7,6,3,5,2,4,-2,-2,-2,-2,NA,-2,-2,-2,-2,-2
5117401,511749,1956,2,2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,-2,-2,-2,NA,-2,-2,-2,-2,-2
5117401,511749,1956,2,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5117401,511749,1956,2,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,1,-2,-2,-2,-2,-2,-2,-2,-2
5117401,511749,1956,2,2013,6,7,5,5,4,7,1,6,5,3,6,2,5,4,4,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5117401,511749,1956,2,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5117401,511749,1956,2,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5117402,511749,1953,1,2005,6,6,3,3,4,6,2,4,2,4,5,6,6,3,5,-2,-2,-2,-2,NA,-2,-2,-2,-2,-2
5117402,511749,1953,1,2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,-2,-2,-2,NA,-2,-2,-2,-2,-2
5117402,511749,1953,1,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,1,-2,-2,NA,-2,-2,-2,-2,-2
5117402,511749,1953,1,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,-2,-2,-2,NA,-2,-2,-2,-2,-2
5117402,511749,1953,1,2009,6,6,4,6,3,7,2,4,4,3,5,6,6,3,4,-2,-2,-2,-2,NA,-2,-2,-2,-2,-2
5117402,511749,1953,1,2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,-2,-2,-2,NA,-2,-2,-2,-2,-2
5117402,511749,1953,1,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5117402,511749,1953,1,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5117402,511749,1953,1,2013,6,6,3,7,2,6,3,3,4,3,6,6,7,5,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5117402,511749,1953,1,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5117402,511749,1953,1,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5117403,511749,1982,2,2005,6,6,4,4,7,6,2,5,5,4,5,1,5,5,5,-2,-2,-2,-2,NA,-2,-2,-2,-2,1
5117403,511749,1982,2,2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,-2,-2,-2,NA,-2,-2,-2,-2,-2
5117403,511749,1982,2,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,-2,-2,-2,NA,-2,-2,-2,-2,-2
5117403,511749,1982,2,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,-2,-2,-2,NA,-2,-2,-2,-2,-2
5117403,511749,1982,2,2009,7,5,5,4,7,6,2,6,6,6,6,2,6,4,2,-2,-2,-2,-2,NA,-2,-2,-2,-2,-2
5117404,511749,1985,2,2005,5,6,4,4,2,5,6,6,3,2,6,1,6,5,6,-2,-2,-2,-2,NA,-2,-2,-2,-2,-2
5117404,511749,1985,2,2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,-2,-2,-2,NA,-2,-2,-2,-2,-2
5117404,511749,1985,2,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,-2,-2,-2,NA,-2,-2,-2,-2,-2
5117404,511749,1985,2,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,-2,-2,-2,NA,-2,-2,-2,-2,-2
5117404,511749,1985,2,2009,5,6,4,3,2,5,5,6,5,3,5,2,5,4,5,-2,-2,-2,-2,NA,-2,-2,1,-2,-2
5117404,511749,1985,2,2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,-2,-2,-2,NA,-2,-2,-2,-2,-2
5117404,511749,1985,2,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5117404,511749,1985,2,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,-2,-2,-2,-2,-2,-2,1,-2,-2
5117404,511749,1985,2,2013,5,7,6,5,2,6,4,6,4,4,5,2,6,5,5,1,-2,-2,-2,-2,-2,-2,-2,-2,-2
5117404,511749,1985,2,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5117404,511749,1985,2,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5118102,511811,1955,2,2005,7,7,1,4,7,7,1,4,7,7,7,5,7,1,1,-2,-2,-2,-2,NA,-2,-2,-2,1,-2
5118102,511811,1955,2,2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,-2,-2,-2,NA,-2,-2,-2,-2,-2
5118102,511811,1955,2,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,-2,-2,-2,NA,-2,-2,-2,-2,-2
5118102,511811,1955,2,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,-2,-2,-2,NA,-2,-2,1,-2,-2
5118102,511811,1955,2,2009,6,6,2,5,6,4,1,5,4,5,5,5,6,4,4,-2,-2,-2,-2,NA,-2,-2,-2,-2,-2
5118102,511811,1955,2,2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,-2,-2,-2,NA,-2,-2,-2,-2,1
5118102,511811,1955,2,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,-2,-2,-2,-2,-2,-2,1,-2,1
5118102,511811,1955,2,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,-2,-2,-2,-2,-2,-2,-2,-2,1
5118102,511811,1955,2,2013,7,7,1,5,7,7,1,7,5,5,7,4,7,3,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,1
5118102,511811,1955,2,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5118102,511811,1955,2,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,-2,-2,-2,1,-2,-2,-2,-2,-2
5118104,511811,1981,2,2005,7,7,4,6,6,6,4,7,6,4,6,4,6,3,4,-2,-2,-2,1,NA,-2,-2,-2,-2,-2
5118104,511811,1981,2,2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,-2,-2,-2,NA,-2,-2,-2,-2,-2
5118104,511811,1981,2,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,-2,-2,-2,NA,-2,-2,-2,-2,-2
5118104,511811,1981,2,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,-2,-2,-2,NA,-2,-2,1,-2,-2
5118104,511811,1981,2,2009,7,7,1,5,5,2,1,7,5,1,3,5,7,7,5,-2,-2,-2,-2,NA,-2,-2,-2,-2,-2
5118104,511811,1981,2,2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,-2,-2,-2,NA,-2,-2,-2,-2,1
5118104,511811,1981,2,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5118104,511811,1981,2,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5118104,511811,1981,2,2013,7,7,1,5,3,7,1,6,5,2,6,3,7,5,5,1,-2,-2,-2,-2,1,-2,-2,-2,-2
5118104,511811,1981,2,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,-2,-2,-2,-2,1,-2,-2,-2,-2
5118104,511811,1981,2,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,-2,-2,-2,-2,-2,-2,-2,-2,1
5118105,511811,1958,1,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,-2,-2,-2,NA,-2,-2,1,-2,-2
5118105,511811,1958,1,2009,7,6,4,5,3,4,1,4,4,4,6,3,6,4,4,-2,-2,-2,-2,NA,-2,-2,-2,-2,-2
5118202,511820,1959,1,2005,5,5,2,4,4,6,3,4,4,4,5,5,7,3,5,-2,-2,-2,-2,NA,-2,-2,-2,-2,-2
5118202,511820,1959,1,2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,-2,-2,-2,NA,-2,-2,-2,-2,-2
5118202,511820,1959,1,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,-2,-2,-2,NA,1,-2,-2,-2,-2
5118202,511820,1959,1,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,-2,-2,-2,NA,-2,-2,-2,-2,-2
5118203,511820,1990,1,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,-2,-2,-2,NA,-2,-2,-2,-2,-2
5118205,511820,1966,2,2005,6,6,1,4,2,6,1,5,5,6,6,7,7,5,4,-2,-2,-2,-2,NA,-2,-2,-2,-2,-2
5118205,511820,1966,2,2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,-2,-2,-2,NA,-2,-2,-2,-2,-2
5118205,511820,1966,2,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,-2,-2,-2,NA,1,-2,-2,-2,-2
5118205,511820,1966,2,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,-2,-2,-2,NA,-2,-2,-2,-2,-2
5118206,511820,1987,1,2005,5,3,1,6,3,2,3,4,6,1,6,4,6,7,6,-2,-2,-2,-2,NA,-2,-2,-2,-2,-2
5118206,511820,1987,1,2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,-2,-2,-2,NA,-2,-2,-2,-2,-2
5118206,511820,1987,1,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,-2,-2,-2,NA,-2,-2,-2,-2,-2
5118206,511820,1987,1,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,-2,-2,-2,NA,-2,-2,-2,-2,-2
5118401,511846,1921,2,2005,6,6,1,5,5,6,1,6,6,7,6,5,6,6,1,-2,-2,-2,-2,NA,-2,-2,-2,-2,-2
5118401,511846,1921,2,2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,-2,-2,-2,NA,-2,-2,-2,-2,-2
5118401,511846,1921,2,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,-2,-2,-2,NA,-2,-2,-2,-2,-2
5118401,511846,1921,2,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,-2,-2,-2,NA,-2,-2,-2,-2,-2
5118401,511846,1921,2,2009,7,7,4,7,7,7,1,7,7,7,7,4,7,6,3,-2,-2,-2,-2,NA,-2,-2,-2,-2,-2
5118402,511846,1918,1,2005,7,7,1,5,4,7,1,7,5,2,5,5,6,5,5,-2,-2,-2,-2,NA,-2,-2,-2,-2,-2
5118402,511846,1918,1,2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,-2,-2,-2,NA,-2,-2,-2,-2,-2
5118402,511846,1918,1,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,-2,-2,-2,NA,-2,-2,-2,-2,-2
5118402,511846,1918,1,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,-2,-2,-2,NA,-2,-2,-2,-2,-2
5118402,511846,1918,1,2009,7,7,1,6,3,7,1,6,7,2,7,5,7,7,7,-2,-2,-2,-2,NA,-2,-2,-2,-2,-2
5118402,511846,1918,1,2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,-2,-2,-2,NA,-2,-2,-2,1,-2
5118402,511846,1918,1,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5118402,511846,1918,1,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5118402,511846,1918,1,2013,5,6,1,6,5,5,1,5,6,2,5,5,5,5,5,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5118402,511846,1918,1,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5118402,511846,1918,1,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5118601,511862,1951,1,2005,6,6,5,6,4,3,1,5,4,3,5,5,5,4,3,-2,-2,-2,-2,NA,-2,-2,-2,-2,-2
5118601,511862,1951,1,2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,-2,-2,-2,NA,-2,-2,-2,-2,-2
5118601,511862,1951,1,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,-2,-2,-2,NA,-2,-2,-2,-2,-2
5118601,511862,1951,1,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,-2,-2,-2,NA,-2,-2,-2,-2,-2
5118601,511862,1951,1,2009,6,6,2,5,3,6,1,5,2,2,5,4,6,5,5,-2,-2,-2,-2,NA,-2,-2,-2,-2,-2
5118601,511862,1951,1,2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,-2,-2,-2,NA,-2,-2,-2,-2,-2
5118601,511862,1951,1,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5118601,511862,1951,1,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5118601,511862,1951,1,2013,7,7,4,6,4,7,1,5,3,3,5,4,6,5,5,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5118601,511862,1951,1,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5118601,511862,1951,1,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5118602,511862,1950,2,2005,4,4,1,4,7,7,2,3,4,7,4,4,7,4,4,-2,-2,-2,-2,NA,-2,-2,-2,-2,-2
5118603,511862,1976,2,2005,6,6,1,1,3,5,3,5,5,4,6,3,5,4,3,-2,-2,-2,-2,NA,-2,-2,-2,-2,-2
5118603,511862,1976,2,2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,-2,-2,-2,NA,1,-2,-2,-2,-2
5118603,511862,1976,2,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,-2,-2,-2,NA,-2,-2,-2,-2,-2
5118701,511870,1965,1,2005,6,5,1,5,4,5,1,4,2,2,6,5,5,3,3,-2,-2,-2,-2,NA,-2,-2,-2,-2,-2
5118701,511870,1965,1,2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,-2,-2,-2,NA,-2,-2,-2,-2,-2
5118701,511870,1965,1,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,-2,-2,-2,NA,-2,-2,-2,-2,-2
5118701,511870,1965,1,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,-2,-2,-2,NA,-2,-2,-2,-2,-2
5118701,511870,1965,1,2009,6,5,1,4,4,5,2,4,1,2,6,5,6,4,4,-2,-2,-2,-2,NA,-2,-2,-2,-2,-2
5118701,511870,1965,1,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5118701,511870,1965,1,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5118702,511870,1968,2,2005,6,5,5,4,4,5,2,3,3,5,5,5,5,3,5,-2,-2,-2,-2,NA,-2,-2,-2,-2,-2
5118702,511870,1968,2,2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,-2,-2,-2,NA,-2,-2,-2,-2,-2
5118702,511870,1968,2,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,-2,-2,-2,NA,-2,-2,-2,-2,-2
5118702,511870,1968,2,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,-2,-2,-2,NA,-2,-2,-2,-2,-2
5118702,511870,1968,2,2009,6,4,3,4,4,5,2,4,3,4,5,4,4,3,3,-2,-2,-2,-2,NA,-2,-2,-2,-2,-2
5118702,511870,1968,2,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5118702,511870,1968,2,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5118703,511870,1989,1,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,-2,-2,-2,NA,-2,-2,-2,-2,-2
5118801,511889,1943,1,2005,7,5,5,6,5,5,1,6,5,1,6,3,5,5,6,-2,-2,-2,-2,NA,-2,-2,-2,-2,-2
5118802,511889,1946,2,2005,7,4,6,6,6,6,2,4,3,5,5,3,4,5,4,-2,-2,-2,-2,NA,-2,-2,-2,-2,-2
5118803,511889,1967,1,2005,6,3,4,2,2,3,7,3,2,6,6,4,4,3,3,-2,-2,-2,-2,NA,-2,-2,-2,-2,-2
5118803,511889,1967,1,2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,-2,-2,-2,NA,-2,-2,-2,-2,-2
5118803,511889,1967,1,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,-2,-2,-2,NA,-2,1,-2,-2,-2
5118803,511889,1967,1,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,-2,-2,-2,NA,-2,-2,-2,-2,-2
5118803,511889,1967,1,2009,6,4,4,2,4,4,2,3,1,5,5,4,4,6,2,-2,-2,-2,-2,NA,-2,-2,-2,-2,-2
5118803,511889,1967,1,2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,-2,-2,-2,NA,-2,-2,-2,-2,-2
5118803,511889,1967,1,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5118803,511889,1967,1,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5118803,511889,1967,1,2013,6,4,3,5,5,5,1,4,4,6,6,4,5,5,5,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5118803,511889,1967,1,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5118803,511889,1967,1,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
5118804,511889,1971,1,2005,7,6,2,5,-1,-1,1,6,3,6,6,4,6,6,7,-2,-2,-2,-2,NA,-2,-2,-2,-2,-2
5118804,511889,1971,1,2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,-2,-2,-2,NA,-2,-2,-2,-2,-2
5118805,511889,1968,2,2005,6,6,3,3,5,4,3,5,4,4,5,3,5,3,5,-2,-2,-2,-2,NA,-2,-2,-2,-2,-2
5118805,511889,1968,2,2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,-2,-2,-2,NA,-2,-2,-2,-2,-2
5118805,511889,1968,2,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,-2,-2,-2,NA,-2,-2,-2,-2,-2
5118805,511889,1968,2,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,-2,-2,-2,NA,-2,-2,-2,-2,-2
5118805,511889,1968,2,2009,5,5,3,4,4,5,2,6,3,5,5,3,6,4,4,-2,-2,-2,-2,NA,-2,-2,-2,-2,-2
